_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,class
{'$oid': '5a1325b9741a2384e8042f58'},AKH10LVBN74QV,722104810X,chime13,"[3, 3]","It's a little smaller in diameter than the one I was replacing. It seems well made enough though I wonder how long it will last as it doesn't have proper hinges - it's folding plastic. But, it's Tupperware and they are supposedly guaranteed for life.... Ordered it on Monday and it arrived by USPS on Friday - Awesome!",4.0,It's Tupperware - what else can you expect?,1289001600,"11 6, 2010",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f5a'},A1H04EXVKOOFMR,722104810X,Eileen M. Greene,"[1, 3]",This fell way below my expectations of tupperware. Very cheaply made. I would not purchase this product again. Enough said? I think so.,1.0,c-h-e-a-p,1339977600,"06 18, 2012",Home_and_Kitchen,0.0
{'$oid': '5a1325b9741a2384e8042f5c'},A24KBXLSXGV43S,722104810X,grandma,"[0, 0]",If you enjoy making empanadas you have to get them.  It makes it all so much easier. and they come out perfect.,5.0,empanada,1392940800,"02 21, 2014",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f5d'},A2E5BU9CSIN7GM,722104810X,Kids First,"[1, 27]","I used this product to make a mini apple pie. I cut out the circle and put a little bit of apple pie mixture in the middle. I baked it for 12 mins. The mini apple pie had too much crust. The crust usually is not the best part of the pie. What is in the pie is what tastes good. Well, this mini pie did not have much inside. It was mostly crust.",1.0,pie maker,1286064000,"10 3, 2010",Home_and_Kitchen,0.0
{'$oid': '5a1325b9741a2384e8042f5b'},ABXK6D63GJ7N2,722104810X,GAB,"[8, 10]","After multiple tries using three different doughs, I have come to the conclusion that the only thing this is good for is cutting a perfectly round circle. The first time I used it, the dough cracked open when pressing and the filling came out the fold side. Then I used another dough which held up nicely, it folded and crimped UNTIL the crimped edges opened up while baking and all the filling came out. I even tried using bread to make sandwiches as in the instruction booklet. No good. Bread broke open and filling came out. What a mess! I hate the fact that I wasted precious time and materials trying to make this work plus $12 down the drain.",1.0,Worthless!,1300838400,"03 23, 2011",Home_and_Kitchen,0.0
{'$oid': '5a1325b9741a2384e8042f5e'},A3LZXYRFHNJQMD,722104810X,"Mom 5 Girls ""Lori""","[10, 10]","First off you can never go wrong with Tupperware. Besides Empanadas, pastries, and mini pies, I've found a piece of sandwich bread with a small amount of pb&j makes a great little snack for my preschoolers. When you press it closed, you can conviently take off the crust with your finger (looks like half an uncrustable for less than a quarter of the cost) Make them ahead of time n freeze them. Easy clean-up, I love them. Great little gadget to have.",5.0,Tupperware Empanada Maker,1282608000,"08 24, 2010",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f5f'},AD5EY8ZWYZCJP,7213035835,Maxine L Swedberg,"[0, 0]",These are terrific for use in any RV. The lid clamps on and they do not spill in the freezer. I love them.,5.0,Tupperware Ice cube trays.,1399680000,"05 10, 2014",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f44'},A6MF72NZTR023,7213035835,Jamie R. Samson,"[26, 26]","Tupperware makes great ice cube trays.  They are made of durable plastic, like all Tupperware products.I haven't found the fill hole useful.  I either overfill or underfill the trays, and it's hard to get water into all of the slots.  I fill the tray with the lid off, just like filling any ice cube tray, then put the lid on.  The lid will be difficult to get on the first few times, but with a little use, it limbers up and works great!The Tupperware covered ice trays keep my ice cubes tasting like ice cubes.  I have ordered another set, as spring and summer are just around the corner!  Haven't tried it, but I think they would work great to freeze tea, lemonade, milk, etc.The only negative comments I can leave you with is the steep price, ...and that the fill hole isn't very useful.",5.0,Tupperware covered ice trays,1298592000,"02 25, 2011",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f60'},A3KXQOEC7FMK9N,722104810X,Robert E. Lynn,"[1, 1]","Product arrived and met expectations. Directions are clear and helpful.While the product can be used to cut the dough also, I found the frozenGoya empanada dough discs are a perfect match for this size press.",5.0,Great Dough Press,1369094400,"05 21, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f61'},A3CEF6JBDUQYLF,722104810X,Swati,"[1, 1]","I purchased this to make a holiday dessert.  It works, but does not always seal the dough at the edges.  However, it makes my work much easier, so definitely a plus. Each to clean and care for.",4.0,Valuable addition - Empananda,1302825600,"04 15, 2011",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f62'},A3OGW6J20XRRZD,722104810X,theodore guerrero,"[0, 0]","YES. this is so much fun...got my family one wkend and we all tried lots of fillings..u got to try it, so cheap for all the fun u will have.",5.0,THIS TOO,1379980800,"09 24, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f63'},A3K8OFT9K2L7GL,722104810X,x,"[2, 3]","This product worked just fine... we had a great time making them, too!  First I made dessert empanadas, next I am going to try meat filled.",5.0,GREAT!,1351036800,"10 24, 2012",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f64'},A2OOUYFPZ8UQ7Z,7229002036,Amazon Customer,"[0, 0]",Best corkscrew on the market.  I was so bad at opening wine bottles.  The Tupperware corkscrew is so easy. I have given these as gifts and the recipients love it too.,5.0,Best Corkscrew,1392595200,"02 17, 2014",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f65'},A20SG24R74RISR,7229002036,A.W. BELL,"[0, 0]","We like wine &#8230;.and i can not tell you how many wine openers of various descriptions we have used, abused, broken, or have just failed to do the job over the years&#8230;..it's exasperating! This little honey in true tupperware fashion is plain, sturdy and a marvel of engineering&#8230;&#8230;it is simple clean and it works&#8230;&#8230;.every single time. no breakage, no cork pieces in a the bottle. This is a good product.",5.0,easy to use,1398211200,"04 23, 2014",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f67'},A3UL7A2T54ME5R,7229002036,FLORENCE ANDERSON,"[0, 0]",This was a second wine bottle opener we ordered and received.  This is the one we kept - we gave the other as a gift.  A truly great item to have in the utility drawer.  Makes opening those wine bottles so easy.,5.0,Great Gift,1402358400,"06 10, 2014",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f68'},A27CQN9RB4HFS6,7229002036,"Jackie2623 ""MeMaw 2623""","[0, 0]","This has got to be the easiest corkscrew in existence.  I have owned other, more expensive, brands and have had them allquit working after about a year.  I may open one bottle of wine a month, or more if company is here, but not an excessive amount.When I saw the Tupperware name, knew I had to try it.  So easy.  Followed directions and worked like a charm.  Am seriously considering buying as gifts for family and friends.  Oh, by the way....did I say I Love It?",5.0,No More Rabbits,1399852800,"05 12, 2014",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f69'},AXLU3GA77I0I,7229002036,"June Cleaver ""alligator11""","[0, 0]","This is absolutely the best gadget to use when you need to open a bottle of wine.  It's so simple to use. My friend had one of these and when I used it, I couldn't believe I had never seen it before.  It's not cheap but well worth the money! You will not be disappointed...",5.0,No more struggle to open wine!,1363046400,"03 12, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f6a'},A3RH567UB6H9MR,7229002036,Kelly,"[0, 0]",Best wine opener and easiest to use.  So much easier than the old corkscrew that breaks off in the cork.  Love this!  I lost my old one and bought this one to replace it.,5.0,best wine opener eve!,1363478400,"03 17, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f6b'},A37P0VRI6MN2NR,7229002036,"K. Mousseau ""K.T.""","[0, 0]",Bought this for an upcoming Christmas 2012 stocking stuffer!  Looks alot like the one I currently have and use all the time.  It is so simmple to use...a wonderful product!,5.0,Tupperware Corkscrew,1343606400,"07 30, 2012",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f6c'},A206DXLHFJCL4H,7229002036,Linda L Hurd,"[0, 0]",These are far better than any cork screw I have ever had.  It pops the cork out instantly with no struggle!,5.0,Great Corkscrew,1387152000,"12 16, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f6d'},A2855EV28CLGZP,7229002036,lorraine young,"[0, 0]",Wonderful OpenerI am elderly and it was just what I wanted . It is hard to open with a  usual opener.,5.0,Wonderful,1394150400,"03 7, 2014",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f6e'},A15RKPQ0R78QF0,7229002036,MJS,"[0, 0]",We have purchased many wine openers in our time.  This is the best by far. We had an electric before this one and even it did not compare with this one. I have bought several for gifts.,5.0,Easy to use,1367712000,"05 5, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f6f'},AE1ZGBI5K1JYN,7229002036,"OldUncleMotor ""motordavid""","[0, 0]","Had a couple of older versions of Tupperware corkscrew, which were excellent but the worms finally wore out.This newer version is very good, even at pulling long Bordeaux corks and troublesome corks.A touch pricey for a simple screw, but much better performance than the Screw Pull brand and the T performance should last a decent amount of time. I simply prefer this hand style of pulls vs the Rabbit, et al. YMMV...GL,motordavid",4.0,"Very Good, Simple Corkscrew...",1402963200,"06 17, 2014",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f71'},A1K5Z9A1N50KD0,7229002036,S. Deak,"[1, 1]","This is the best corkscrew I have ever used!  There is absolutely no pulling necessary which means no more broken corks!  Works on regular corks and those newer plastic-type corks.  Also never leaves bits of cork in the bottle.  Super easy to use and very durable.  Also, I received the product within 3 days of ordering using standard shipping.  I am very pleased!",5.0,Tupperware corkscrew,1339891200,"06 17, 2012",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f72'},A2M1VP0CZRI9VS,722104810X,Vic,"[2, 2]",This product was everything it was said to be.  I love the ease in making hand pies.  I would reccomment these to anyone making empandas or hand pies.,5.0,Great kitchen aid for hand pies,1323561600,"12 11, 2011",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f73'},AG18HN982N4SB,7229002036,Stacy F.,"[1, 1]","For the wine-lover, this is the best corkscrew and is very easy to use! I have the original, all in white, from many years ago that I still use on a regular basis.  I tried different corkscrews, including the Rabbit and the electronic models, but the one made by Tupperware is the best.  Picked up a new Black and White model for myself a couple of years ago and a few extras for gifts, and they, too, claim it's the best corkscrew and gift!",5.0,Best Corkscrew!,1321920000,"11 22, 2011",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f74'},A2XOGUHRDSLFWB,7229004187,Stephen H. Doerr,"[1, 1]","This is an outstanding bread knife and plastic sleeve.  It's great for bagels as well as soft shell breads.  It's sharp but with a rounded ""tip"" to minimize the chance of cutting yourself.  It slips easily into and out of the plastic sleeve for safe storage and handling.  I'd recommend this to anyone and without any reservations.  It's an extremely well designed product and an excellent value.  We keep some on hand to add to wedding gift baskets.",5.0,The Pampered Chef Serrated Bread Knife,1298332800,"02 22, 2011",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f75'},A39PSTDB5CV1E0,7229004187,"Vera Sheldon ""V. Sheldon""","[0, 0]",I found these knives were excellent quality and condition....just asdescribe by the seller and very quick response and shipping.,5.0,"excellent product , fast service+++++++++++",1284854400,"09 19, 2010",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f76'},A1NA5HLVEYW8RL,7300019196,"Amazon Addict ""AA""","[0, 1]","Lasko 1,500-Watt Portable Electric Ceramic Tower Heater with Remote Control... great heater. auto temperature control only on high heat, not low heat.  it is fine. keep yourself warm.  Also, I just found out Costsco sell it for 49.99 plus taxes from my friend.",5.0,"Lasko 1,500-Watt Portable Electric Ceramic Tower Heater with Remote Control...",1383523200,"11 4, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f77'},A3TBWVO5UQ1W2X,7300019196,Diana,"[3, 3]","I just got this Heater and LOVE IT!! I'm so glad I bought this one because I had just bought a Holmes (non-ceramic) and hated it.This heater really heats up the space quick, is quiet, has a remote and is perfect in its design because it fits everywhere. Great looking Heater too!!",5.0,Great Heater for Great Price!!!,1359676800,"02 1, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f78'},A2ME8QMG05MGY9,7229002036,"Theresa Reed ""The Tarot Lady""","[3, 3]","I love wine but I am a spaz with corkscrews.  I always end up wrecking the cork or getting it stuck in the bottle.  What's a good wino to do?  Well, I got the Tupperware corkscrew years ago and my problems were solved!  Many a bottle was opened flawlessly and EFFORTLESSLY.  There is no work involved - it really does the job for you with a few twists of the handle.  I broke mine about a year ago and my husband tried to convince me that his inferior corkscrew would work just fine.  NOT.  I purchased another Tupperware corkscrew here on amazon (thrilled I could buy it here rather than hunt down a Tupperware salesperson) and the wine is flowing again!",5.0,The ONLY Corkscrew That Works,1273276800,"05 8, 2010",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f79'},A2PB9J9KF78H0L,7300019196,Mr Chris,"[0, 0]",Bought one worked so well had to buy another for the living room both heat the whole house and they do it quietly awesome buy had it for 2 years now and still going strong,5.0,Awesome heater,1390867200,"01 28, 2014",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f7a'},AZIDZAFBZIO9B,7300019196,Origami99,"[5, 5]","Is it possible to love a heater?  If so, I do.  This little guy puts out some serious heat, distributes it well in my 15'x15' room, and does both quietly.  Prior to buying this, I had purchased a radiator type heater that just didn't put out much heat so I returned it.  I love that I can turn on the thermostat and let it go.  Nothing more to think about.  The oscillation feature is a huge perk.  The only thing I'd add is a feature that automatically turns the unit off if it is knocked over.  I paid fifty bucks for it at my local HD, which I did so I could easily return it if need be.  No need.  I'll run this thing 'til it keels over.",5.0,What a buy!,1357603200,"01 8, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f7b'},A16ZMRLDS0UGV6,7300019196,Vake,"[0, 0]","Bought this from a big box store, and it worked great for a couple of weeks.  Then the weather warmed and we didn't use it for a month. When we tried to use it again, nothing worked.  We had a power outage during that time, but nothing else unusual.  Now when you plug it in, the unit is dead. Lasko refused to cover it blaming the problem on the power outage. Nothing else in the house was damaged during the outage so I can only attribute it to Chinese manufactured junk. I would not recommend this model, and would be very careful about other Lasko products since they don't stand behind their product warranty.",1.0,Buyer beware,1393545600,"02 28, 2014",Home_and_Kitchen,0.0
{'$oid': '5a1325b9741a2384e8042f7c'},A3QER4ND1RBOR9,7300085180,"Amazon Addict ""Missie""","[0, 0]","I have three or four of these already, and some of them are several years old.  Perfect size, and they hold up well.  Worth the $$$",5.0,GREAT PRODUCT!,1359072000,"01 25, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f7d'},A3JXX4QPPGN76D,7300019196,Jules,"[0, 0]","Bought this from Home Depot on an impulse. I have it between two rooms to supplement our heating system. I cannot tolerate the cold. The unit oscillates and aims into both rooms. I like the timer, temperature control. fairly quiet. Does not get hot on the casing. Lightweight making it easy to transport to different location.",5.0,Come in from the cold!,1385683200,"11 29, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f7e'},A17UMWQABQOFW6,7306021354,kuna cave girl,"[0, 0]","Item is smaller than it appears in the photo. Each container comfortably holds 3+ cups liquid, with an allowance for expansion when freezing, or 3 and a half cups dry goods. Ideal for storing homemade broth in the freezer. Stacks beautifully. Fits well in side-by-side freezer. Tupperware quality cannot be beat. Made very similar to the modular mates and bowls of T-ware. Great small containers for odds and ends in the cupboard too.",5.0,Actual size smaller than photo,1302739200,"04 14, 2011",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f80'},AHJQ659ZQNCLW,7500667345,A Fairport Fan,"[1, 1]","I had a 30-year old Tupperware orange peeler that was very scratched and dented.  When looking to replace it, I only found more complicated (breakable) designs in stores.  I just wanted the simple molded plastic utensil.  Couldn't find just one for sale at a reasonable price, so I purchased this package of 10 and will hand out some extras to friends.  This is the best design ever.",5.0,Just what I needed,1371772800,"06 21, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f7f'},A1JYYJFUQ2DESI,7500005113,SanDiego,"[0, 0]","This stand is durable and stylish and is a perfect fit for my kitchen.  I have other wrought iron pieces and this stand is attractive and affordably priced.  I love this antique stand and give it 5 stars for it's look, sturdiness and overall design.  I recommend this to everyone considering a stand for their water crock.  Buying from this seller was an excellent experience",5.0,Antique Stand for Water Crock,1381276800,"10 9, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f81'},A20T2VJ08CXAJQ,7500667345,Ann Allman,"[1, 1]",I love this product.  I had a couple many years ago....and recently went looking everywhere for one in stores and no one had any idea what I was talking about!!!!!  Then I hit on going to Amazon and found them....YEAH!  I ordered the 10 pack to give out to my families and now they love using them!,5.0,Tupperware fruit zipper,1299196800,"03 4, 2011",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f82'},A7YH3JS7XJS8T,7500667345,Barbara McKenzie,"[0, 0]","I was so happy when I saw these on amazon. I had one many years ago when I went to Tupperware parties, but those are pretty much a thing of the past and I had lost my peeler. This is one handy little gadget that just makes peeling an orange so much easier. Zip, zip zip and you're done. Plus there are enough that you can share with friends.",5.0,A better way to peel and orange,1367452800,"05 2, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f84'},A3UP68TX4HYR5S,7500667345,Bryan Stephens,"[0, 0]",Great product.  Easy to use and I got them in a timely fashion.  Love these and I ordered 10 so I never had to look for one.,5.0,The only way to eat an orange...,1389484800,"01 12, 2014",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f85'},A25B5ZWAL7YWV5,7500663463,J. Send,"[1, 2]","I have used Tervis Tumbler type insulated glasses I got on Clearance at Jo-ann fabrics for a few years now,  I love my drink to be super cold and they worked great at that.  When I saw Tupperware had a similar product I ordered myself one, it is horrible, it does not keep my drink cold any longer than a regular glass, not worth the money unless you want a large container, with a good fitting lid.",2.0,Not worth the money,1286755200,"10 11, 2010",Home_and_Kitchen,0.0
{'$oid': '5a1325b9741a2384e8042f86'},A20Z9R2ETA5XFN,7500667345,Carlaangels,"[0, 0]",I remember back when you got these free when you had a Tupperware party!! I have really missed having them so now I can give them out to family who love oranges!!,5.0,Wonderful,1397001600,"04 9, 2014",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f87'},A1KLDJP97HB2XF,7500667345,Charles Davis,"[0, 0]",Simple design---Tupperware---wonderful little tool for peeling oranges.  Peels orange in 15-20 seconds.  no mess--clean--no bells or whistles--thats why it is good!,5.0,Simple,1392422400,"02 15, 2014",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f88'},A36HWDO5E8DXA1,7500667345,"Cheryl McCarty ""Coffee Lover""","[0, 0]","I have one of these and they are great for your coffee grinder. Can be used as a mini scraper for small appliances or bowls. Love it, but have never used on fruit.",5.0,Has other great uses,1269216000,"03 22, 2010",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f89'},A21KVW4LECW8LX,7500667345,Chris023,"[0, 0]",Heard about these for years and finally bought some and this peeler is great!  I will never peel an orange without it ever again!,5.0,Awesome!,1368057600,"05 9, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f8a'},ACDCZM6CD9G6H,7500667345,Davewaipahu,"[0, 0]",These peeler things are super. I bought 10 to give to friends and they love them too.The price was right too.,5.0,love these things,1399939200,"05 13, 2014",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f8b'},A3STPLTY3CN5FR,7500667345,Dealefty,"[0, 0]","This lot of citrus peelers came at a great price, are sturdy, easy to clean, and work well on grapefruit too! ;~)",5.0,"Durable, handy tool!",1385510400,"11 27, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f8c'},A1S22FYI4CS7JQ,7500667345,Deborah Stewart,"[0, 0]",One of lifes best kept secrets. Everyone should have one of these essential tools!  I gave one to a friend with arthritis in her  hands. She treasures it.,5.0,orange peeler is essential to the good life.  The only thing better would be a servant to peel your oranges!,1398556800,"04 27, 2014",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f8d'},A2SUXJV8RKVC8K,7500667345,"D. Wilson ""stang002""","[0, 0]",Bought these because they always get thrown out with the peels. Work great and maybe now I won't have to purchase more for a month or two.,5.0,Cheap but works,1363305600,"03 15, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f8e'},AQHF6WDVOZ6LP,7500667345,Elizabeth Bourgeois,"[0, 0]",Looked for a while to try and get these. My husband misplaces them often so I  have plenty until I find them.  I have also passed some on to other folks that didn't know a utensil like this one exists.  I love them.  thanks,5.0,Really needed,1393891200,"03 4, 2014",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f8f'},A6ZYA1YIG3PZ1,7500667345,"Felipe Rosendo ""frosendo""","[2, 2]","Make a circle cut at the top, twist and pop it off. You can do the same on the bottom and start cutting down sides. The peals come of easily and you can peal an orange in half the time with less mess. Works great!",5.0,Work great and this was a good deal,1367107200,"04 28, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f91'},AN6EI1C8U2B0B,7500667345,gph,"[0, 0]",i've wanted one of these for the past few years as i remember using one as kid.  found these on amazon and they work as well as i remember.,5.0,work great,1298246400,"02 21, 2011",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f90'},A397CWU6DM3O5G,7500667345,ganka,"[0, 0]","I have had one of the Tupperware orange peelers for years now, and it works great. I was glad to find this set of ten peelers here on Amazon, because just one peeler is not enough for my family of five, and now we have more then enough for us and even for guests and some spare ones in case we loose some. That is amazing how little piece of plastic in just the right shape can be so handy.",5.0,great peelers,1274054400,"05 17, 2010",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f92'},A2UTQ2X1KYEKAT,7500667345,Grandma V,"[0, 0]",Eating an orange is so much more enjoyable when you use one of these tools. I've shared some with other family members who just love them.,5.0,Great tool,1361059200,"02 17, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f94'},A2RIBTETI09SYB,7500667345,Joan A. Banks,"[0, 0]",Excellent. I love to be able to peal oranges with it. I now can eat more oranges. Have shared with others.,5.0,A big help,1395619200,"03 24, 2014",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f93'},A21UFO5X6PMZX,7500667345,JJ,"[4, 4]","I still have my Tupperware Citrus Peelers from years ago when you could only get them by hosting a Tupperware Party. So, when a friend wanted one, I found them on Amazon.com.  Thanks again!",5.0,Tupperware Citrus Peelers,1340582400,"06 25, 2012",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f95'},AJA24NV9KO8FI,7500667345,joanne cohen,"[0, 0]","I gave one to each of my co-workers. They didn't know what it was at first, so I gave them a demonstration.",5.0,My favorite kitchen tool,1363564800,"03 18, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f96'},AP42GUD4N8AEA,7500667345,John,"[0, 0]","10 is a bit much, but it'll allow me to misplace a few. Also I like how they work so well I plan on giving one to Each of my kids.",4.0,Work great,1371513600,"06 18, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f97'},A2YKORTOQIJXHE,7500667345,Katherine R. Daisey,"[0, 0]",I use these at the school I work at...the cafetaria workers do not cut the oranges so we score them and help them out.,5.0,Happy!,1374883200,"07 27, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f98'},A1AYRHSI6VC2TM,7500667345,K. Carr,"[0, 1]",I remember these back when I was a kid and my grandma would peel an orange for me.  It looked so easy.  Forgot about them for a decade or so until I started peeling oranges for my husband and hated the regular way of peeling.  They keep disappearing out of my kitchen.  I think my mom and sister like them too.  Buy your own!!,5.0,Make sure you keep them in stock,1380153600,"09 26, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f99'},A2U7BX0YTE654D,7500667345,LD,"[0, 0]",Had several of these but over the years they got lost or thrown away and couldn't find them anywhere.  should have checked Amazon sooner!  Great price and glad to have them again.,4.0,So glad to find these,1381449600,"10 11, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f9a'},A274OUVFHQTXCK,7500667345,lynnie,"[0, 0]",I have been looking for this item for years. Bought extra so I could give them as gifts.,5.0,Orange Peelers,1306800000,"05 31, 2011",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f9b'},A2NW2MBEBE2U10,7500667345,Manuel,"[0, 0]",i have enjoyed the ease of peeling any citrus fruit with the peelers.  It makes things a lot easier.  Amazing tool!,5.0,Great Product,1361923200,"02 27, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f9d'},A22TBGUUPWYIWV,7500667345,momuv4,"[1, 1]","These are what I grew up with. They last and last. Losing them/throwing them away are the only way to get rid of these babies. I don't care how many times they reinvent the orange peeler, these are always going to be perfect! GREAT deal as well!",5.0,just as sturdy as I remember,1368230400,"05 11, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f9c'},A1BNVY1TN5EZ2J,7500667345,Michael,"[0, 0]",Bought and sent this set of 10 to my mom for less than it originally would have cost for 1 from a Tupperware Party order. Bought myself a set too!!,5.0,Awesome Buy,1381276800,"10 9, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f9e'},ADOO2BZJYUUJF,7500667345,M. Price,"[0, 0]","We had one of these growing up and I always thought it was the most handy little device.  Being the citrus season, I got thinking of them again and had to purchase some of my own.Not sure if it's just the color, but they almost looked a little flimsy to me in the pictures, but rest assured, they are quite sturdy.I really can't say enough about these things.  If you enjoy eating any citrus fruit, your life won't be complete without one of these.  Now I just need 9 more sets of hands so I can get full use of all of these...(shipping was fast.  at my door within a few days of purchase)",5.0,Great!,1292371200,"12 15, 2010",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042fa0'},A39CJX6Z1WFCLN,7500667345,Richard Walker,"[0, 0]",Had a peeler for years and wanted to get some for family members. Didn't know they still made them but they do and everybody loves them. Simple and effective.,5.0,Simple but effective,1365033600,"04 4, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042f9f'},A3HT2M13AE7WIJ,7500667345,msd,"[0, 0]","I was thrilled to find these on ebay! I was a Tupperware dealer 30-plus years ago,thought the only way to get these citrus peelers was to attend a party and was so excited to find them online.The seller mailed them promptly and I received them in two days with free shipping because I am an Amazon Prime member. I gave two of them to my adult daughters and one to a coworker.I will &#34;hoard&#34; the others and give them only to someone very special.:)",5.0,Tupperware citrus peelers,1367452800,"05 2, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042fa1'},A1LMOZM74U415Z,7500667345,rkdr,"[0, 0]",I knew what I wanted and was delighted to find them - have had one for years and they work the best of any citrus peeler I've ever tried.,5.0,glad to find these,1369785600,"05 29, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042fa2'},A3O72RPG107N3T,7500667345,Sabrina,"[0, 0]","I love these - makes opening any citrus fruit a snap!I shared with a friend, keep some at work and the rest at home!GREAT BARGIN!!",5.0,Convenient!!,1364083200,"03 24, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042fa3'},A2O5B3TFQKCHTI,7500667345,Shantelle Stobaugh,"[0, 0]",Fastest way to peel an orange I know of. Thank you tupperware for making a little plastic stick that makes fast work of peeling citrus.,5.0,They work!,1362528000,"03 6, 2013",Home_and_Kitchen,1.0
{'$oid': '5a1325b9741a2384e8042fa4'},A3FC7XCXM15LHH,7500667345,Sharon Christ,"[0, 0]",They do there job.,5.0,Five Stars,1404950400,"07 10, 2014",Home_and_Kitchen,1.0
