_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,class
{'$oid': '5a1321d5741a2384e802c642'},A3DZ03YB6048UO,1610121147,Blake Burton,"[0, 0]","Don't get these, loses phone signal, not packaged properly, mine came in bent. Don't waste your money and time on this product.",1.0,Horrible,1393286400,"02 25, 2014",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c641'},A19IYDXBMS6L7W,1610121147,austin barley,"[1, 2]","Fit and quality are great, looks amazing, lots of compliments. But looks are not everything, it creates a faraday cage around the phone, cuts cellular and wifi 3-4 bars. If this same case was high density plastic it would have the same great looks and feel, without the loss of service.",2.0,"Looks Awesome, Kills Reception",1354579200,"12 4, 2012",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c643'},A3JFV8EUDD7E3C,1610121147,Brendan Singell,"[0, 0]","Although i really like this case, since using it i have had massive signal problems which resulted in a lot of frustration and spending time getting a new phone, sim card, and restoration of my phone, none of which helped because it was the case its selfIf you want to buy this any try it out to see if things still work for you go right ahead, but there is a possibility that it will render your phone next to useless",1.0,"cool case, but interrupts signal",1387670400,"12 22, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c647'},A2JRETZY36UICA,1610121147,Daniel,"[1, 2]",I love the way this case looks and it is very protective.Unfortunately it knocks a couple of bars off the signal.,2.0,Looks way cool but blocks the signal,1354838400,"12 7, 2012",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c645'},A2R5AYAUTVPJXC,1610121147,B. W. Phoenix,"[0, 0]","This case looks and feels amazing. Unfortunately when putting it together, you're not only screwing the case but you're also screwing with your signal. Should have probably read the reviews before buying, but it really is an awesome case which should have taken into account the iphone antennae in the corners. I can't connect to wifi with this thing on, which is a HUGE failure. EDIT: Wifi is working but on a lower signal, but I'm sceptical whether this is going to be staying on for long if it reduces the functionality of my phone.",3.0,"Looks amazing, but reduced functionality.",1369785600,"05 29, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c648'},A24HIXPQ7D6PKF,1610121147,Hunter,"[0, 0]",Cool case and concept but KILLS reception so I had to take it off. If it wasn't for that I would love this case. Unfortunate...,2.0,kills reception iPhone 5 Verizon,1394236800,"03 8, 2014",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c644'},A30H8ULJHERB93,1610121147,Calvin Parker,"[0, 0]","Cool metal case, I wish I could have used it but bad reception",2.0,Reception failure imminent!,1404864000,"07 9, 2014",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c649'},A3KP4M5XUT90AF,1610121147,herlindo garcia,"[0, 1]",I do not recommend this product for people who live in rural areas with weak signals... my IPhone went from 3 bars to a searching signal when I had this case on it... but it looks cool.... When I worked in Cities I had no problems.....,2.0,Signal Killer...,1376265600,"08 12, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c64b'},A2N7UZ8V17N5A1,1610121147,Jenn,"[1, 1]","Unfortunately the case did not fit my son's iphone 5 properly (wiggled and moved too much despite attempts to tighten it)We know the difference because he had the same case for his iphone 4 and that one fit well.The cost to return it does not make sense, we will donate it most likely.",2.0,disappointed,1359849600,"02 3, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c64c'},A3OO1KHIDTSFGR,1610121147,Konachik,"[0, 1]","Drained my battery and effected my service.. Honestly.. It was the case.. I don't know why or how, nor do I care. Avoid this.",1.0,Avoid,1381881600,"10 16, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c64a'},A2EBHQJNVQEZT5,1610121147,juan,"[1, 1]",Its a good case and nice design on the back but the iphone antenna is in the corners so it mess up the signal but other than that the case is good,4.0,Arachnophobia,1355788800,"12 18, 2012",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c64d'},AMTO9UTF64A4F,1610121147,Michael,"[0, 0]","This low-grade metal case dropped my iPhone 5's signal by 4 bars everywhere. Simply useless in an area with 3 bars, as I would be without signal. Buyer Warning.",1.0,Signal Killer,1362614400,"03 7, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c64e'},A31GJB2JX108K5,1610121147,Kid,"[0, 0]","I read the reviews for this case, and despite the fact that everyone said it kills your signal, i purchased it anyway. So when the case arrived there was no surprise there, it looks great and I got a lot of compliments while I used it but, I would rather have something on my phone that doesn't interfere with its performance. All in all a good LOOKING case.EDIT: So to clarify I was using an unlocked iPhone 5 Verizon on AT&T;, so I never had full LTE or 4G support. I  recently purchased the 5s and decided to try the case out again.  This time around I'm having a better experience, with 4g and LTE turned on, my signal rarely goes out. I'm impressed. I'm going to keep it on for a full week and give another review shortly.",4.0,Love it...Hate that I can't use it.,1379289600,"09 16, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c650'},A2EG0REMK0N8JB,1610121147,Mzone_shoppa,"[0, 0]",The case itself is very durable and sturdy however I have never had so many dropped calls and message delivery errors. The case interferes with the phone signal big time.,1.0,Interferes with the phone signal.,1360540800,"02 11, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c652'},A2VKJVZ7BQS8QS,1610121147,R. Z. Caine,"[0, 0]",I only have 2 problems: metal case inhibits the phone signal and not a snug fit... phone rattles around inside.,2.0,Metal case inhibits the signal... I should have known lol,1368748800,"05 17, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c653'},A3DCXI6GGZKTCW,1610121147,Scarlette,"[0, 1]",I upgrade in Feb so I bought this for myself to protect my iPhone 5... It's great haven't seen it on the phone yet but it's so futuristic .,5.0,Gift for myself,1354924800,"12 8, 2012",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c654'},A1TEI1WZBD47NA,1610121147,Sangram,"[0, 0]",The case blocked the signal. Started dropping calls. It just looks cool. Metal and the structure looks durable but it takes away from the functionality of the phone.,1.0,Metal Case,1360195200,"02 7, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c655'},A1MTVXQ394EU0N,1610121147,Sincere561,"[2, 2]",Bought and can't use because I can't make a phone call with it on. It only got two stars because it looks great.,2.0,Kills reception,1356998400,"01 1, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c656'},A1J7Y45SOA2BTW,1610121147,steelkane,"[1, 3]","Not sure what everyone is doing, but my phone works fine, been using this case for over a month without any trouble,, just wondering if everyone having trouble installed the rubber bumper tabs that came with the case.",5.0,Works Fine,1373328000,"07 9, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c658'},A1WVHUIOSG2BWD,1610121147,Will.,"[1, 2]","Looks great, feels like it protects the phone. Wish it didn't block all of my signal. Especially maps my phone had no idea where I was when it was on.Conveniently labels your buttons so you don't forget what they do",3.0,Awesome but I'd rather have signal.,1356220800,"12 23, 2012",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c65a'},A15MU0LVDGMV9U,1610121155,Manny,"[0, 0]",exactly as describe nd got here quick thanks!!love this case so much nd my friend bought this for $30,5.0,Cases,1363478400,"03 17, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c659'},A3U2NJZSVFX668,1610121147,Shawn Ayers,"[4, 4]","This case is like enclosing your iPhone in a tank. My case shipped with 10 rubber bumpers that I had to install and they completely prevent the phone from rattling in the case issue that other reviewers mentioned. I just bought the case, but so far no problems with signal--I have full bars and wifi signal. So far I like the case.UPDATE:  Unfortunately, signal loss became a big issue at my workplace.  Completely blocks LTE reception, and also hurts wifi and cell reception.  Its unfortunate because I love the case.  If I find a workaround to the antenna issue I will post details.",2.0,Better than the ratings show,1370563200,"06 7, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c65c'},A11I9TGC1WKV2S,1610121147,William Robinson,"[0, 0]","Love the case, it's made well, but the metal casing makes the phone useless. I get no signal with the case on.  Used it for about 10 minutes and now it's sitting in my junk drawer.  :(",1.0,Ugggghhhhh!!!,1394064000,"03 6, 2014",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c65d'},AK4CEDQZPHYDL,1615527621,Steven Petkov,"[1, 1]",the  product worked perfectly; just take your time installing it.; look for installation tips at various websites;they really help a great deal,5.0,anti-glare protector,1380672000,"10 2, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c65b'},AW36KLPL997W5,1610121317,Ally,"[0, 0]",Took forever to arrive.... But was within the quoted timeframe. The quality is good and I get lots of compliments on my shabby chic case,4.0,Pretty!,1359244800,"01 27, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c65e'},A35PHTNDUVYIK9,1615527621,Roberto Castro Rodriguez,"[1, 1]",Excellent. A high quality product That fits perfect. Do not make too many bubbles. Stick with precision. Very good product,5.0,excellent,1386460800,"12 8, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c65f'},A2Z6IKXRQ0VLWM,1621520722,khmconsume,"[0, 0]","I bought this case as I liked the design and feel.  However, it doesn't fit my iphone5.  The case actually blocks half of the ""down"" volume button on the side.  It just blows my mind that something would be mass produced for one particular phone and it doesn't fit.  I will be returning ASAP.",1.0,Doesn't fit iphone5,1381190400,"10 8, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c661'},A29IUL9I332CX3,1621520722,Ohm Slaw,"[0, 0]","What a mistake to fall for an attractive cover with a designer name.  My wife paid twice what she could have had a respectable cover for, just, I suppose, to have ""Jonathan Adler"" stamped on the outside.  The shinny coating is slivered and separating from alongside the edge of the cutout for the volume control, and, moreover, the hole for the volume control doesn't line up correctly, but instead overlaps the bottom of the volume rocker; in other words, the case doesn't even *fit*!! Do *not* get suckered by pretty and a designer name, and waste your money on this over-priced piece of crap!",1.0,Looks Ain't Everything,1382918400,"10 28, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c662'},A3H5T2Q9QIN5IH,1621520722,Veronica A Thibodeau,"[0, 0]","I absolutely love Jonathan Adler cases, but this one was such a disappointment,  It's not the traditional TPU.  It is coated in a slippery layer.  Not at all what I like, and not what I was expecting.  Usually his cases are a bit "" grippy"". I'm returning it.  Its shiny and slippery and feels more like a hard case.  :(",2.0,Soooooo disappointing,1368662400,"05 16, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c660'},AMF6YHNIEWBPR,1615600612,Alanna M. Bobulinski,"[0, 0]","I purchased the original Nook when Barnes and Noble started making them.  I remember being on the wait list for months to receive it.  I noticed that my rechargeable battery ( which is the original and is 4 years old) was no longer holding a charge as long as it used to.  Just like with all rechargeable batteries they die off too; at sometime.  So I went to Barnes and Noble to obtain the battery - which used to be carried in the store.  The informed me that the Nook 1st Editions were completely being phased out for the newer models and the batteries were no longer available.  I was told to search online if I wished to keep the Nook I had.  Well, its the best by far of any e-reader I have used or played with.  I am keeping  - hopefully for a long time to come.  Thank you for having the original battery in the original packaging.  I love it that it works and will still be able to use my Nook 1st edition for ""many"" more years.",5.0,Perfect!,1325548800,"01 3, 2012",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c664'},AK55NSPES0MAW,1621911888,"yakov ""s""","[0, 0]",good basic phone. go and see many on line reviews. not the most advanced one. you cannot expect more for the price,5.0,good phone,1368057600,"05 9, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c663'},A3DGN1GU561RZQ,1621911888,Gian Pietro Amato,"[0, 0]","The worst phone I've ever bought. It's sloooooooowwww very sloooowwww. The UI is the worst ever. Open up the dial pad and wait like 30 seconds or more before placing your call. Just stay away from this piece of crap. There is no rom no kernel no anything that fixes the problems. And there is no KitKat here neither, so thank you Samsung for putting out very nice looking phones with the worst software ever. I wont buy a Samsung product in a very long time.",1.0,Crap phone.,1403308800,"06 21, 2014",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c666'},A3S7UJQ1CYZHYU,1894736982,Janet Mitchell,"[0, 0]",There was no car charger and it is not usable in the US due to the plug type.  I wish I had paid closer attention to the photo rather than the title.,1.0,no car charger,1369180800,"05 22, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c665'},A3W1K5GN6VGNW3,1894204050,hector,"[0, 0]",i enjoy the gel skins on any of my cellphones which are always cool and fun. it worked really well for grippign the phone its sorta thin so it won't really protect it.,5.0,does the job well,1394236800,"03 8, 2014",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c667'},A1O9GEMIUKBPOI,1621911888,vanel bernard,"[0, 0]","It actually is a 2.3 Ginger Bread platform.  Also, instead of an 8Gb memory phone, it actually is a 3.99 Gb.  It is a nice looking phone but its advertisement is false.  Sorry. I got to understand that this is the way they sell this product.",1.0,Don't buy this phone,1398556800,"04 27, 2014",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c668'},ARMVG2DS8GAPY,1908510986,Kim,"[0, 0]",The item was great. When i got it in the mail it was in good condtion like it said it would. I ordered it for my mom's tablet.,5.0,great,1381190400,"10 8, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c669'},A23ZVM0WOXQZSH,1934790613,"S. Corriveau ""AV Guy""","[0, 0]",Bought these for my sons ipod 4th gen. that was broken the fit was perfect and install was very easy,5.0,Awesome Fit,1378598400,"09 8, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c66b'},AMXR66Q8C2VTW,1938759834,Ashton,"[0, 0]","Nice sound and others can hear you easily, but the unit does not stay in your ear. Not terrible for the price, but I do wish it would stay in place.",3.0,"Nice, but doesn't stay on your ear.",1384819200,"11 19, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c66c'},A3TFLIYBUL6074,1938759834,"C. Mack ""DJCrum""","[0, 0]",Did not work at all. Would not buy. Would not sync or charge out of the box. Just overall bad.,1.0,Terrible product,1397606400,"04 16, 2014",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c66a'},A8PEIEYLXG5FD,1938759834,Brandyn Markey,"[10, 10]","It got an average rating from me because it was just that average product, I got it topair with my Ps3 rather easy, but even with the volume up all the way i had a hardtime hearing the other players with the minor noises(furnace, poeple talking). It didnthug my ear well enough to hold it in place, an adjustable band for the ear to for it tohold better. It does pick up everything well, everyone heard me talking, just hearing theothers was the problem.Basically if you live with people who talk loud or are alot of talking or noises in the house itsnot a great headset for that, even music being played is  hard to hear. If the developers seethis i hope you take in making it so the volume could be twice as loud or 3 times louder then it is.",3.0,Was ok...,1362355200,"03 4, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c66e'},A27GIMIQWZFI12,1938759834,cynthia ford,"[0, 0]",great sound n hearing kinda delayd in the mic not sure if thats the network or headset but its a great buy weve been rocking it out,5.0,awesome,1378944000,"09 12, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c66f'},A3972OZTG4QJBB,1938759834,"Dan B,","[0, 0]",After charging it fully it won't turn on or go into discovery mode.  I'm not sure how other users were able to even get it to sync.,1.0,Defective.,1386547200,"12 9, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c670'},AVAJTJPINI4YC,1938759834,Denisse Lugo,"[0, 4]",can it work for the ps3 vita I need one for mine well when I get one please answer if you know,5.0,can work for somthing else,1373500800,"07 11, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c671'},AIP4IX6M9EMFM,1938759834,Donald williams,"[0, 0]",It's alrite but I can't hear threw it that good and it don't hold on to my ear it falls off if to much movement,3.0,Blue tooth,1380672000,"10 2, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c672'},AG7QJE2OU1GTC,1938759834,Dylan Davis,"[0, 0]",It connected to my playstation but I couldn't hear or speak through it. Maybe I did it wrong but it was still a piece of s***.,1.0,Dont buy it!!,1392595200,"02 17, 2014",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c673'},A2PHQRFLK7BUO0,1938759834,Elaina Ramsey,"[0, 0]","It fits great, just can't hear the person you are talking to very well. Okay for the price of the product.",3.0,Can't hear well,1391212800,"02 1, 2014",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c675'},A2MCEAPNOATHKS,1938759834,Jerry Morales,"[0, 0]",I did not like it it is very hard to hear anything. And it cuts in and out of conversation,1.0,did not like it at all,1378339200,"09 5, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c676'},A3DMLM4CRN2NTY,1938759834,Kreger55,"[0, 0]",I bought this Bluetooth device to use with my computer so as not to disturb my wife while she was watching TV and to get away from regular headsets. Product synced ok but has low batter life.  I do not use it anymore as I get tired of always recharging.,3.0,OK Product with low battery life,1378166400,"09 3, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c677'},A2Q4WZS98VVM2F,1938759834,MP,"[0, 0]","Easy connection but the sound quality on both sides IS NOT worth the time or effort for these.  It seems that no one can hear me and I sure can't hear them unless there are no other sounds going on around me nor playing through the TV.This headset moves around a lot if you happen to move your head in the wrong direction and may fall off if you move too fast.  Altogether, not worth buying!",1.0,Sound just sucks,1389052800,"01 7, 2014",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c678'},AAI4CDFF6ZG5T,1938759834,Nicholas Treib,"[0, 0]","Mic works fine, the speaker is cheap, bad sound quality. it works fine with my phone, but ps3 online is pointless.",3.0,good for phones,1384992000,"11 21, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c679'},ACMKXELMWMPHD,1938759834,Ray Jones,"[0, 0]",The volume is extremely muzzled and low. There really isn't enough stability to hold on the ear either. Don't really like it.,1.0,earpiece,1387497600,"12 20, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c67a'},A33T33KV4DCXJ6,1938759834,rodolfo,"[0, 0]","I been seeing reviews of how low the incoming volume is. I think you guys might have some/a lot of wax in your ears lol. For me is perfectly fine. Only when my little sister is crying, that's when I have a hard time listening.It fits nice in my ear, although when I use it for a long time my ear starts to hurt, I say it's just me because the product is more than what I expected. I know this mic isn't like turtle beach's and what not. But I mean for the low price, what else do you want? This is one of the best mic's that I have bought, and I have bought a lot.",5.0,More than I expected,1377907200,"08 31, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c67c'},A2VOKPPDGND916,1938759834,Shaq,"[0, 0]",I got these as a gift for my younger bro. He's in love! The sound quality if great as well as the speaker. It's small and easy to use and was really inexpensive and shipped within a week.,5.0,Great buy!,1383696000,"11 6, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c67d'},AV5AQF81L6NZN,1938759834,Timothy Rodriguez,"[1, 1]",it took me 3 days to see how to find out how to conncet but i found out and it works but cant barley here but in a queit place it works,3.0,dosent have a clear description how to connect to ps3,1387324800,"12 18, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c67e'},A6F0EYWW77GM4,1938759834,verl,"[0, 0]",good bluetooth but hard to hear others they can hear you fine if you were in a quite place  would be ok,3.0,good bluetooth,1377820800,"08 30, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c682'},A3SNT0SN1ITHLG,1938759834,vince,"[0, 0]",Not very loud I thought since I was made for play station that the quality of sound would have been better,1.0,Not what I thought,1389052800,"01 7, 2014",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c67f'},A1MPEG5S1DNI52,1938759834,T. Ulreich,"[0, 0]","The instructions were a nightmare to start off, had to youtube it to figure out how to set this damn thing up and when I finally got it set up the volume was to damn low could barely here anything.  Also you have to register this thing EVERY TIME you connect it to your PS3 not sure if I'm doing something wrong but this is thing that irritates me the most and also goes off every now and then during a game and was fully charged.  Also the PS3 has to be turned on for it to charge.  Also doesn't fit comfortably in my ear sometimes falls out decided to go with a wired headset hopefully that works better.  Save your money go with the wired headset don't make the same mistake I did.",1.0,A headache...avoid if you can unless you like headaches then all means buy,1387065600,"12 15, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c681'},A37ZOIM12YFYKS,1948701847,J. Balster,"[1, 2]","This is going to change your life, but it works. The construction seems to be able to be knocked around a little without breaking.",3.0,Low cost but effective,1379289600,"09 16, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c683'},A2YDC9YDX1H2DP,1948701847,"Linda Calcaterra ""linny001""","[1, 2]","This little thing is wonderful to use. I can use any of my charging cables to charge my iPhone 5S or the iPad mini. I have quite a few reg. USB cables in a multitude of sizes, so this lets me b flexible.",5.0,Love it!!!!,1394668800,"03 13, 2014",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c684'},A3H84AZT23P34U,1948701847,Paypal Pen,"[0, 0]",Well it could also probably charge up your iPod or iPad just like it can probably charge up your iPhone.,5.0,Micro USB to iPad/ipod,1403136000,"06 19, 2014",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c685'},AW95D7D1VYQ4K,1948701847,"R. Neri ""Espresso Nerd""","[1, 1]","I bought toe and they are both working fine. After countless tries with low-cost replacement cords, I have now converted to USBs with the little end piece adapter as the best economical replacement charger adapter. You could spend $20-$30 on an Apple or top-name aftermarket cord, or you could get this with a very inexpensive USB cord.In addition this adapter performs data transfers -- someting that discount cords generally don't do.This is my recommended method for replacing or adding to your collection of chargers.",5.0,It just works,1394841600,"03 15, 2014",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c686'},A3Q6KRE2NRLF27,1958103942,Kiana Livingston,"[0, 0]","I have bought a lot of iPhone cases, and this was one of those &#34;you get what you pay for&#34; kind of things.  But not too shabby.",3.0,Alright,1362614400,"03 7, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c687'},AWCQ2PO6QAHO6,1948701847,"wfjwon ""wfjwon""","[0, 0]",This product did not fit my Ipad.  So I cannot review it farther than that.  My husband was very disappointed.,1.0,"It did not fit at all, shipping and packing were good",1401148800,"05 27, 2014",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c689'},A17VB6CE94WTC0,2498604987,Cindy,"[0, 0]","I was really pleased with this microscope. While you have to zoom in to avoid a ring around the picture, I was still impressed with the quality, especially considering the price.",5.0,Great!,1381276800,"10 9, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c680'},A1HA2EE6RLHLQ3,1948701847,Diana R.,"[0, 1]",I bought the incorrect item and disposed of it. I wanted a 30 pin USB and not a Micro USB. It took well over a month to be delivered. Seemed cheaply made.,1.0,Wrong item bought.,1402876800,"06 16, 2014",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c68a'},ABF9B93BWWSTK,2498604987,Billdozer,"[0, 0]","For the price, it is OK. Wasn't as user friendly as I had expected. Probably a problem with the &#34;operating nut&#34;.",3.0,Meh.,1394323200,"03 9, 2014",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c68b'},A2Z60H0UYEXV23,2498604987,"Matt ""M""","[0, 0]","I have a hand held manual that is very similar except I have to squint and try to figure out where to put my fingers and it's a pain. This lil scope does the same thing except it's waaay easier to use! Plus given you can zoom digitally and optically, this lil gadget is a must have. The case is tight, not just snug, tight! Somehow it's less of a pain to use this than the old manual one in my opinion. If you have an otter box, you will hate the hassle of switching it out. If you like to share what you see, then you will love this lil thing regardless of the hassle. IMHO, it works well enough that I would recommend it, however, you need to know that case is a pain cause she's tight!",5.0,Works,1394928000,"03 16, 2014",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c688'},A2CP06RWW657TR,2309458104,K. C.,"[1, 1]","The audio signal from this BT receiver is inferior to the Zehui Bt receiver.  I know because I own both receivers.  Zehui had no issue transmitting music with more bass, but with this unit, it sounded like I had turned the volume to the max and the speakers couldn't handle the bass.  The type of music that I listen to are not hip/pop, rock or rap which has a lot of bass.  I do have the phone BT audio volume turned to the max and likewise fairly loud for the car audio volume (probably because the audio signal is weak). But when I compare the two BT units back to back, the Zehui could handle the audio signal and this unit couldn't. On the other hand, I now use this BT unit with my home stereo system which has its own amplifier. If I lower the phone BT audio volume, it works okey.On a separate note, I had purchased this BT receiver trying to figure out why I couldn't get phone audio from my car speakers.  As it turned out (which I explained in my Zehui review), you need a BT receiver that has HFP or HSP profile not just A2DP! This BT unit only has A2DP so it will not transmit phone audio!",3.0,so so audio clarity,1372464000,"06 29, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c68d'},A1SP3LMWSW33U0,2498604987,Susan,"[0, 0]",This is one of the worst lens ever. It zoomed in but only 1/8 of the picture was zoomed in. Do not buy this it is a rip off.,1.0,This is one of the worst lens ever,1404345600,"07 3, 2014",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c68c'},A1627CONVHG938,2498604987,"Raffe Chamoun ""RAFFE CHAMOUN""","[0, 0]",the lens sucks i now only use it for the led light as a flash light .At that time i got this lens it was $15 .,1.0,dosn't work good at all,1361232000,"02 19, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c68e'},A38Z9JLQLKC3FM,2904809562,J,"[0, 0]",Was not the best product. But it worked. Just have to look around before you buy this product. Research before buying. Thanks,3.0,Ok product,1379548800,"09 19, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c68f'},A1M5MHZ9TGZY1E,2498604987,Julia Riley,"[0, 0]",Difficult to figure out how to use.  Not the best resolution.  Good enough for casual use but not great quality.,3.0,Hard to figure out,1361145600,"02 18, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802c691'},A2TJQFVCM3LHO6,2912010594,"Edgard Sandoval ""PIDACOPIA""","[0, 0]",(y),5.0,Five Stars,1405036800,"07 11, 2014",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c692'},AARZEUM1FRDAR,2912010594,Harold Belshee,"[0, 0]","I just feel in love with this, too cute. I went back and ordered ones for all my friends who think their queens!",5.0,Love it!,1376438400,"08 14, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c690'},A3L1PBM59ZBS6X,2912010594,Celeste,"[0, 0]","I order this for my iPhone 4s, the item came quickly and it is very pretty and well put together.  It looks so cute on my phone.  The only thing I do not like is that the crown has this unseen rubber backing to keep the crown from rubbing on your device.  I could not stop fiddling with it because I always have my phone in my hand.  I eventually took off the crown ( it was very hard to take apart because it is made well) so I can make it in to a super cute earring.",4.0,Pretty,1383091200,"10 30, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802c693'},A194EQKG4Z4SY4,2912010594,"A. Weber ""momof4""","[0, 0]","I love this! I was afraid it would fall out,but it's pretty secure. Diamonds are all still there too. The only mistake I made, is when I do get a cover, I don't believe this will fit on the phone.",5.0,This is so pretty!!!,1372896000,"07 4, 2013",Cell_Phones_and_Accessories,1.0
